count,datasourceId,variable,field,runId,value
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,cohortPhenotypes,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,drugId,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,variantFunctionalConsequenceId,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,publicationYear,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,targetModulation,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,resourceScore,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,urls_niceName,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,urls_url,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,cohortShortName,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,pathwayId,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,literature,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,oddsRatio,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,log2FoldChangeValue,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,confidence,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedHumanPhenotypes_id,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedHumanPhenotypes_label,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,publicationFirstAuthor,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,pValueExponent,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,pValueMantissa,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,log2FoldChangePercentileRank,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,clinicalPhase,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,textMiningSentences_dEnd,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,textMiningSentences_dStart,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,textMiningSentences_section,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,textMiningSentences_tEnd,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,textMiningSentences_tStart,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,textMiningSentences_text,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,cohortId,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,targetFromSourceId,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,significantDriverMethods,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,reactionId,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,clinicalSignificances,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,datatypeId,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,biologicalModelGeneticBackground,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,diseaseFromSource,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,diseaseCellLines,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,allelicRequirements,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,confidenceIntervalLower,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,contrast,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,studyOverview,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,confidenceIntervalUpper,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,targetInModel,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,pathwayName,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,cohortDescription,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,variantRsId,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,studyCases,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,diseaseId,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,studyId,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,studySampleSize,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,targetSymbol,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,targetName,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,diseaseLabel,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,id,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,score,21.02,
str,gene2phenotype,evidenceFieldNotNullCountByDatasource,sourceId,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,targetId,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,biologicalModelAllelicComposition,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,variantId,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,diseaseFromSourceId,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedModelPhenotypes_id,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedModelPhenotypes_label,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,variantAminoacidDescriptions,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,clinicalStatus,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,mutatedSamples_functionalConsequenceId,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,mutatedSamples_numberMutatedSamples,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,mutatedSamples_numberSamplesTested,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,mutatedSamples_numberSamplesWithMutationType,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,cohortPhenotypes,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,drugId,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,variantFunctionalConsequenceId,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,publicationYear,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,targetModulation,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,resourceScore,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,urls_niceName,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,urls_url,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,cohortShortName,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,pathwayId,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,literature,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,oddsRatio,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,log2FoldChangeValue,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,confidence,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedHumanPhenotypes_id,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedHumanPhenotypes_label,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,publicationFirstAuthor,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,pValueExponent,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,pValueMantissa,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,log2FoldChangePercentileRank,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,clinicalPhase,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,textMiningSentences_dEnd,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,textMiningSentences_dStart,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,textMiningSentences_section,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,textMiningSentences_tEnd,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,textMiningSentences_tStart,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,textMiningSentences_text,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,cohortId,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,targetFromSourceId,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,significantDriverMethods,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,reactionId,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,clinicalSignificances,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,datatypeId,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,biologicalModelGeneticBackground,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,diseaseFromSource,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,diseaseCellLines,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,allelicRequirements,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,confidenceIntervalLower,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,contrast,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,studyOverview,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,confidenceIntervalUpper,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,targetInModel,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,pathwayName,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,cohortDescription,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,variantRsId,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,studyCases,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,diseaseId,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,studyId,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,studySampleSize,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,targetSymbol,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,targetName,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,diseaseLabel,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,id,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,score,21.02,
str,uniprot_literature,evidenceFieldNotNullCountByDatasource,sourceId,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,targetId,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,biologicalModelAllelicComposition,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,variantId,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,diseaseFromSourceId,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedModelPhenotypes_id,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedModelPhenotypes_label,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,variantAminoacidDescriptions,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,clinicalStatus,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,mutatedSamples_functionalConsequenceId,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,mutatedSamples_numberMutatedSamples,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,mutatedSamples_numberSamplesTested,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,mutatedSamples_numberSamplesWithMutationType,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,cohortPhenotypes,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,drugId,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,variantFunctionalConsequenceId,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,publicationYear,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,targetModulation,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,resourceScore,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,urls_niceName,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,urls_url,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,cohortShortName,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,pathwayId,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,literature,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,oddsRatio,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,log2FoldChangeValue,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,confidence,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedHumanPhenotypes_id,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedHumanPhenotypes_label,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,publicationFirstAuthor,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,pValueExponent,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,pValueMantissa,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,log2FoldChangePercentileRank,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,clinicalPhase,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,textMiningSentences_dEnd,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,textMiningSentences_dStart,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,textMiningSentences_section,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,textMiningSentences_tEnd,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,textMiningSentences_tStart,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,textMiningSentences_text,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,cohortId,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,targetFromSourceId,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,significantDriverMethods,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,reactionId,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,clinicalSignificances,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,datatypeId,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,biologicalModelGeneticBackground,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,diseaseFromSource,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,diseaseCellLines,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,allelicRequirements,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,confidenceIntervalLower,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,contrast,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,studyOverview,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,confidenceIntervalUpper,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,targetInModel,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,pathwayName,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,cohortDescription,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,variantRsId,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,studyCases,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,diseaseId,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,studyId,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,studySampleSize,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,targetSymbol,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,targetName,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,diseaseLabel,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,id,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,score,21.02,
str,eva_somatic,evidenceFieldNotNullCountByDatasource,sourceId,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,targetId,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,biologicalModelAllelicComposition,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,variantId,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,diseaseFromSourceId,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedModelPhenotypes_id,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedModelPhenotypes_label,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,variantAminoacidDescriptions,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,clinicalStatus,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,mutatedSamples_functionalConsequenceId,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,mutatedSamples_numberMutatedSamples,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,mutatedSamples_numberSamplesTested,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,mutatedSamples_numberSamplesWithMutationType,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,cohortPhenotypes,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,drugId,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,variantFunctionalConsequenceId,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,publicationYear,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,targetModulation,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,resourceScore,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,urls_niceName,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,urls_url,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,cohortShortName,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,pathwayId,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,literature,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,oddsRatio,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,log2FoldChangeValue,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,confidence,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedHumanPhenotypes_id,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedHumanPhenotypes_label,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,publicationFirstAuthor,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,pValueExponent,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,pValueMantissa,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,log2FoldChangePercentileRank,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,clinicalPhase,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,textMiningSentences_dEnd,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,textMiningSentences_dStart,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,textMiningSentences_section,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,textMiningSentences_tEnd,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,textMiningSentences_tStart,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,textMiningSentences_text,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,cohortId,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,targetFromSourceId,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,significantDriverMethods,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,reactionId,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,clinicalSignificances,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,datatypeId,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,biologicalModelGeneticBackground,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,diseaseFromSource,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,diseaseCellLines,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,allelicRequirements,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,confidenceIntervalLower,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,contrast,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,studyOverview,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,confidenceIntervalUpper,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,targetInModel,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,pathwayName,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,cohortDescription,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,variantRsId,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,studyCases,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,diseaseId,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,studyId,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,studySampleSize,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,targetSymbol,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,targetName,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,diseaseLabel,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,id,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,score,21.02,
str,ot_genetics_portal,evidenceFieldNotNullCountByDatasource,sourceId,21.02,
str,europepmc,evidenceDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,europepmc,evidenceDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,europepmc,evidenceDistinctFieldsCountByDatasource,drugId,21.02,
str,europepmc,evidenceDistinctFieldsCountByDatasource,variantId,21.02,
str,europepmc,evidenceDistinctFieldsCountByDatasource,literature,21.02,
str,crispr,evidenceDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,crispr,evidenceDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,crispr,evidenceDistinctFieldsCountByDatasource,drugId,21.02,
str,crispr,evidenceDistinctFieldsCountByDatasource,variantId,21.02,
str,crispr,evidenceDistinctFieldsCountByDatasource,literature,21.02,
str,genomics_england,evidenceDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,genomics_england,evidenceDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,genomics_england,evidenceDistinctFieldsCountByDatasource,drugId,21.02,
str,genomics_england,evidenceDistinctFieldsCountByDatasource,variantId,21.02,
str,genomics_england,evidenceDistinctFieldsCountByDatasource,literature,21.02,
str,chembl,evidenceDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,chembl,evidenceDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,chembl,evidenceDistinctFieldsCountByDatasource,drugId,21.02,
str,chembl,evidenceDistinctFieldsCountByDatasource,variantId,21.02,
str,chembl,evidenceDistinctFieldsCountByDatasource,literature,21.02,
str,slapenrich,evidenceDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,slapenrich,evidenceDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,slapenrich,evidenceDistinctFieldsCountByDatasource,drugId,21.02,
str,slapenrich,evidenceDistinctFieldsCountByDatasource,variantId,21.02,
str,slapenrich,evidenceDistinctFieldsCountByDatasource,literature,21.02,
str,expression_atlas,evidenceDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,expression_atlas,evidenceDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,expression_atlas,evidenceDistinctFieldsCountByDatasource,drugId,21.02,
str,expression_atlas,evidenceDistinctFieldsCountByDatasource,variantId,21.02,
str,expression_atlas,evidenceDistinctFieldsCountByDatasource,literature,21.02,
str,intogen,evidenceDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,intogen,evidenceDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,intogen,evidenceDistinctFieldsCountByDatasource,drugId,21.02,
str,intogen,evidenceDistinctFieldsCountByDatasource,variantId,21.02,
str,intogen,evidenceDistinctFieldsCountByDatasource,literature,21.02,
str,reactome,evidenceDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,reactome,evidenceDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,reactome,evidenceDistinctFieldsCountByDatasource,drugId,21.02,
str,reactome,evidenceDistinctFieldsCountByDatasource,variantId,21.02,
str,reactome,evidenceDistinctFieldsCountByDatasource,literature,21.02,
str,sysbio,evidenceDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,sysbio,evidenceDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,sysbio,evidenceDistinctFieldsCountByDatasource,drugId,21.02,
str,sysbio,evidenceDistinctFieldsCountByDatasource,variantId,21.02,
str,sysbio,evidenceDistinctFieldsCountByDatasource,literature,21.02,
str,phenodigm,evidenceDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,phenodigm,evidenceDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,phenodigm,evidenceDistinctFieldsCountByDatasource,drugId,21.02,
str,phenodigm,evidenceDistinctFieldsCountByDatasource,variantId,21.02,
str,phenodigm,evidenceDistinctFieldsCountByDatasource,literature,21.02,
str,phewas_catalog,evidenceDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,phewas_catalog,evidenceDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,phewas_catalog,evidenceDistinctFieldsCountByDatasource,drugId,21.02,
str,phewas_catalog,evidenceDistinctFieldsCountByDatasource,variantId,21.02,
str,phewas_catalog,evidenceDistinctFieldsCountByDatasource,literature,21.02,
str,cancer_gene_census,evidenceDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,cancer_gene_census,evidenceDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,cancer_gene_census,evidenceDistinctFieldsCountByDatasource,drugId,21.02,
str,cancer_gene_census,evidenceDistinctFieldsCountByDatasource,variantId,21.02,
str,cancer_gene_census,evidenceDistinctFieldsCountByDatasource,literature,21.02,
str,progeny,evidenceDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,progeny,evidenceDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,progeny,evidenceDistinctFieldsCountByDatasource,drugId,21.02,
str,progeny,evidenceDistinctFieldsCountByDatasource,variantId,21.02,
str,progeny,evidenceDistinctFieldsCountByDatasource,literature,21.02,
str,clingen,evidenceDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,clingen,evidenceDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,clingen,evidenceDistinctFieldsCountByDatasource,drugId,21.02,
str,clingen,evidenceDistinctFieldsCountByDatasource,variantId,21.02,
str,clingen,evidenceDistinctFieldsCountByDatasource,literature,21.02,
str,eva,evidenceDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,eva,evidenceDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,eva,evidenceDistinctFieldsCountByDatasource,drugId,21.02,
str,eva,evidenceDistinctFieldsCountByDatasource,variantId,21.02,
str,eva,evidenceDistinctFieldsCountByDatasource,literature,21.02,
